1312316911259090944;2020-10-03 09:01:47+00:00;@sms2sms @NSAGov Hoi Stefan, Danke: Meine Entscheidung dann: Dein Feedback unter 4-6 Augen, nicht internetöffentlic… https://t.co/X3EyL7EBKw;1312108312452710402
1312054348852137984;2020-10-02 15:38:28+00:00;@sms2sms Danke Stefan. Ich versuche das mit der Masterandin zu klären/organisieren. Di 13. Okt. ginge mir - welche… https://t.co/5vAnknc97t;1311694263869214720
1311691098394419200;2020-10-01 15:35:02+00:00;"@sms2sms - Mit unserem Projekt ""Mit Digital (Video)Storytelling, z.B. über Berufe, erzählen"" sind wir 1 Schritt wei… https://t.co/W4PJiPgQ0w";None
1309496202015182848;2020-09-25 14:13:18+00:00;100.000 Menschen wissen alle etwas - und können helfen (Min 5:30). #LearningInsights DEKRA Media im Interview mit B… https://t.co/0qM2h42GIY;None
1309150364206272519;2020-09-24 15:19:04+00:00;OHA! Whats happening? Sentiment of news about Trump and Biden shows a surprise. Newsletter of Berlin FinTec… https://t.co/o5LyiFs68i;None
1309135503313301513;2020-09-24 14:20:01+00:00;@barbarajosef Da kann ich gerade mindestens die Hälfte davon gebrauchen, d.h. bin motiviert es nicht nur zu lesen, sondern auch zu tun;1308669786268803073
1306552744506011650;2020-09-17 11:17:03+00:00;Was vom Dozenten-Ich ins (Video)Bild setzen? - wenn man nicht mehr nur am Schreibtisch sitzt. Gedanken dazu in mein… https://t.co/rJNXqylkTe;None
1306544215862718464;2020-09-17 10:43:10+00:00;Projektteam des Mobile Business 2020 Award Winners https://t.co/ktvWTXeUnI, Steffen Müller, zusammen mit Produkttea… https://t.co/gO5zJLqoVJ;None
1296000937375522817;2020-08-19 08:27:56+00:00;Agile Transformation ERNST-haft angehen: Am besten bei sich selbst mit eigenen Projektpraktiken beginnen. (M)Ein On… https://t.co/iOSKf3Gp8H;None
1292742066364178432;2020-08-10 08:38:21+00:00;"Gedichte verstehen fällt oft schwer - dieses finde ich poetisch + glasklar: ""Beitrag zur Statistik"" von Wislawa Szy… https://t.co/cw96Q0wBPP";None
1291721741744721926;2020-08-07 13:03:56+00:00;"Angstbefreiende Sprüche, hier von J. Mariss, tun nicht nur zum Geburi gut: ""Der Tag strahlt in den schönsten Farben… https://t.co/qxmOBR0bYX";None
1279010931683536896;2020-07-03 11:15:43+00:00;"Bildungswesen D wird von Gründern als Standortkriterium top-negativ bewertet. ""Wirtschaftliche Zusammenhänge werden… https://t.co/JdMhJA07Y5";None
1278702311305592832;2020-07-02 14:49:22+00:00;Wie das Technologieunternehmen @PhoenixContactV @PhoenixContactD Mitarbeitende in 4 Stufen auf die Digitale Transfo… https://t.co/hjxQ1IbJjB;None
1275766482316808193;2020-06-24 12:23:26+00:00;Würde allein wegen dieser Badi: sehenswerte Architektur + Bergpanorama +Wasserqualität, wieder nach Adelboden komme… https://t.co/S3crQPRqgm;None
1275145086062518275;2020-06-22 19:14:14+00:00;Auf Rosenlaui + von Griesalp PostAuto gefahren. Tief beeindruckt, ja berührt @PostAuto. Beide Fahrer in Bestlaune u… https://t.co/RHwdo93Ytz;None
1275142292865781762;2020-06-22 19:03:08+00:00;Kaum zu glauben, so lange schon und immer noch. Da war ich ja kein Follower damals, jedenfalls nicht beim Account a… https://t.co/zCt9cFwBlW;None
1273148126543646721;2020-06-17 06:59:01+00:00;Strategie-Instrument Backcasting in Zeiten grosser Unsicherheit. In meiner Kolumne: RE-gnose statt PRO-gnose - wenn… https://t.co/5T3jGycbA9;None
1264910788818538502;2020-05-25 13:26:47+00:00;Dabei sein, live online, am Do 11:00: Grundsteinlegung des Learning Center HSG https://t.co/nwWvfceuMV. Mein Zeitka… https://t.co/rLAgebEt2a;None
1263760277008461825;2020-05-22 09:15:04+00:00;"Kulturkritikerin Katja Eichinger (ich bestätige das): Home office: ""Man müsse sich morgens anziehen und dürfe keine… https://t.co/oZJGTpeHr1";None
1263555254441914371;2020-05-21 19:40:23+00:00;@martinlindner Da war ich noch Teenager, aber wir haben immer (Hessen) Wäldschestag gemacht: Wald, Picknick, Liedgu… https://t.co/CM6tF0uTQX;1263372894849155073
1263555254441914371;2020-05-21 19:40:23+00:00;@martinlindner Da war ich noch Teenager, aber wir haben immer (Hessen) Wäldschestag gemacht: Wald, Picknick, Liedgu… https://t.co/CM6tF0uTQX;1263372894849155073
1262703170628845572;2020-05-19 11:14:30+00:00;"Warum ich ""positive Fehlerkultur"" einen unglücklichen Begriff finde - besser Mutkultur sagen:… https://t.co/TXvqnf6cbr";None
1261760063531814918;2020-05-16 20:46:56+00:00;Man lernt nie aus! Nach den repetitiven  Tipps zu Videomeetings mal was Neues: Die Handzeichen, mach schneller, kom… https://t.co/iR3AexPMOD;None
1261703740563886081;2020-05-16 17:03:07+00:00;Bereitest du neues Videoserie-Projekt vor? Wie wär's, wenn man Berufsbilder in 3-min Doku-Videos vorstellt, bzw leh… https://t.co/KZG0hYrn8D;None
1261696789264072707;2020-05-16 16:35:30+00:00;"Endlich da, meine ""Gesichtswindel"" in Form eines @urbandoo Loop-Schal. Produktversprechen stimmt: Brille beschlägt… https://t.co/XAMdQLbjBW";None
1261366091000905730;2020-05-15 18:41:25+00:00;... und deshalb erwarte ich nicht, dass die Leute massenweise die Umkehrung der Präsenz-Online-Ratio (80-20) beim L… https://t.co/jgEnxPwGRd;None
1259939935026647041;2020-05-11 20:14:23+00:00;Wolkenbilder - immer für Überraschungen gut. Heute beim aus dem Fenster Schauen/Träumen https://t.co/hKYOoaUhDl;None
1259923612775186433;2020-05-11 19:09:32+00:00;"Da rauszulesen: Wo niedriges Ansteckungsrisiko? Kurz/Begegnung im Freien &amp; in grossen Hallen/Märkten: kaum kritisch… https://t.co/4JEhiQo0Dy";None
1259436522098642945;2020-05-10 10:54:00+00:00;@sgenner In den Optionen fehlt noch: Im Lehrauftrag inbegriffen. Das gibt es ja auch. Die LA sind ja vgl-weise sehr… https://t.co/mBdVV3fnBg;1258769379107450880
1257744363670646796;2020-05-05 18:49:58+00:00;Denk-würdige und nachfrage-würdige Fragen zu Entscheiden wg #Corona : https://t.co/VPnWv6FKdh. Fragen in mir: Sind… https://t.co/1JJ288p9DF;None
1257386583222820864;2020-05-04 19:08:17+00:00;Wir haben ja alle eine Meinung. Dazu wertvoller Stubser zur Selbstreflexion, etwa sich fragen, kann ich das aushalt… https://t.co/uzE2ucr9UF;None
1255221355571818501;2020-04-28 19:44:26+00:00;Sportfans bitte mitmachen bei unserem - etwas anderen - Survey (aktuelles IWI-HSG Forschungsprojekt) über Fan Engag… https://t.co/ohHDuBN2NM;None
1253259553577357312;2020-04-23 09:48:56+00:00;"Arzt&amp;Informatiker Th. Flatt: ""Wir brauchen Solidarität. Solidarität mit unseren Kindern und unserer Zukunft. Wir mü… https://t.co/a5BqC16YnL";None
1252232390967087107;2020-04-20 13:47:22+00:00;Meine Kolumne und der zugehörige Newsletter (zur Zukunft von Lernen, Wissen ...) ist garantiert virenfrei, insb. th… https://t.co/T41ZHD2GrG;None
1252194076780347393;2020-04-20 11:15:07+00:00;Arbeiten im Büro hat auch gesundheitliche Vorteile - vor allem wenn da lange nicht gelüftet wurde wie derzeit. Ja f… https://t.co/lSwbcp7WFn;None
1251929895111884802;2020-04-19 17:45:21+00:00;Verheerende Krankheiten seit jeher. 20 Epi6-/Pandemien im Vergleich. Schwer vorstellbar, was das heute für unsere N… https://t.co/NlyoOKtB3t;None
1251223167735156736;2020-04-17 18:57:04+00:00;"@TomCBerger Wenn es nur so einfach wäre, aus Daten ""Wahrheiten"" zu lesen. ""we have to wait a long time for more det… https://t.co/YxFuCyZxvA";1251054248995049472
1249778250777350148;2020-04-13 19:15:29+00:00;Office for one: The same procedure as last week. (Zeichnung von Kera Till, aus FAZ-Magazin Ostern 2020 -… https://t.co/pDEjw44huu;None
1248247501355794435;2020-04-09 13:52:50+00:00;@STARTFELD Innovationsforum: Auf dem Weg zur Innovationskultur startet nach Ostern mit Serie von Online-Werchstätte… https://t.co/2w7GI1LdRi;None
1248173449807302661;2020-04-09 08:58:35+00:00;Gestern keine gedruckte Frankfurter Allgemeine Zeitung, wegen Ausfall technischer Systeme @FAZ_NET. Mir gings wie S… https://t.co/0W6tvHWbez;None
1248173449807302661;2020-04-09 08:58:35+00:00;Gestern keine gedruckte Frankfurter Allgemeine Zeitung, wegen Ausfall technischer Systeme @FAZ_NET. Mir gings wie S… https://t.co/0W6tvHWbez;None
1247247306732249089;2020-04-06 19:38:25+00:00;Public Health Perspektive: Sachlich und ausgewogen, lohnt Lesen von A-Z. Viele Tweet-Zitate wert. https://t.co/wyDakdlKOx;None
1246716469695692802;2020-04-05 08:29:03+00:00;Oh je, so viel Rot in Norditalien - merkte man das bei Reisen da hin? https://t.co/Tkp3Wl8v8d;None
1246145629149151232;2020-04-03 18:40:44+00:00;Trotz widerstreitender Gefühle, Humor gehört dazu: #SoSchuetzenWirUns. Viren/Bakterien im Frust-Gespräch: A: It's s… https://t.co/XT8wBYBg4z;None
1245836007972495360;2020-04-02 22:10:25+00:00;"RT @mathemagenic: ""The public should not be misled by presenting false stories of hope to motivate behavior in the short-term. Public healt…";None
1245833602824384512;2020-04-02 22:00:52+00:00;Für Kinder, und kindliche Gemüter, und überhaupt: lange WE in Sicht. Ob es Kunstwerk-Vorlagen mit Ostereiern gibt? https://t.co/IdzSmb5Tj6;None
1245788940570894343;2020-04-02 19:03:23+00:00;Allseits bekannt: Gute Ideen und Lösungen fliegen einem unter der Dusche, beim Joggen, in REM-Schlafphasen zu. Neu… https://t.co/120llCPZHb;None
1245784719096250370;2020-04-02 18:46:37+00:00;@nettwerkerin @DennisSchaeffer Same here (Ich hatte anfangs gedacht Lockdown = Slowdown + Fokus. Gleichung geht gar nicht auf.;1245500669387210752
1245651081159258114;2020-04-02 09:55:35+00:00;"Vernetztes Denken gefragt. ""Alles hängt mit allem zusammen"" (A. von Humboldt zugeschrieben): FAZ 26.3. $Artikel mit… https://t.co/P9QEigoBNj";None
1245022046515605504;2020-03-31 16:16:01+00:00;"@beffa Danke für die Warnung. Der Titel des Beitrags wird dem Inhalt nicht ""integer"" gerecht. Gute Denkübung, gerad… https://t.co/qg1SVqnBl8";1244956158420561920
1245020502239952897;2020-03-31 16:09:53+00:00;@lress Danke Lore, schau ich mir an. Bin mir bewusst, dass (sein) Expertentum zu hinterfragen. Ist aber gute Denküb… https://t.co/QkMvnweUT3;1244952095968636928
1245005872541114368;2020-03-31 15:11:45+00:00;Mal wieder auf Addendum geschaut. Die zeitliche Abfolge der Themen in den nun 35+ Artikeln des Dossiers zu sehen di… https://t.co/vArzFs8B66;None
1244946800932462600;2020-03-31 11:17:01+00:00;"""Lasst uns mit Wissen und Wahrheit wappnen"": https://t.co/ncK2XySTio. Offener Brief, 30.3. an Bundeskanzlerin Merke… https://t.co/KYIuXZjtxS";None
1244915622259101696;2020-03-31 09:13:08+00:00;Unerwartete Verhaltensauffälligkeit durch Working from Home: Trage Schmuck und Parfüms, die ich sonst fürs Büro bzw… https://t.co/laUggK5NUW;None
1244330222817816577;2020-03-29 18:26:58+00:00;Danke für Beitrags-Appell zur #SoSchuetzenwiruns Kampagne. Ist essentiell! Ich warte damit bis nächste Phase, wo da… https://t.co/Jn7oMDnlaz;None
1244239428299735041;2020-03-29 12:26:11+00:00;"Diskursthemen finden Weg in Öffentlichkeit. Kontrollierte Infizierung; Verantwortung/Solidarität Hochrisikogruppe f… https://t.co/LJAR2F2u5G";None
1243666508376571906;2020-03-27 22:29:36+00:00;Für Datenqualitäts-Evangelists: Was sagen die WHO Fallzahlen über die tatsächliche Entwicklung? COVID-19 Dashboard… https://t.co/uSRRYTNsoO;None
1241032216102285315;2020-03-20 16:01:52+00:00;Was zum Weitersagen (insb CH): COVID-19 Präventationsmassnahmen schulen mit freiem E-Learning der #swissteach AG in… https://t.co/hgv2YPO0Vs;None
1241028913775751168;2020-03-20 15:48:44+00:00;Liest man viel: Quarantäne mit Zeit für Slow-Cooking und gutem Essen verbringen, so auch in meiner März-Kolumne:… https://t.co/ru5vkNVxse;None
1241026343523045376;2020-03-20 15:38:32+00:00;#LearningInsights im Gespräch mit dem Pädagogen Peter Baumgartner, Linz, Autor des Beitrags: Bildung kann man nicht… https://t.co/iliptBDhHm;None
1241026343523045376;2020-03-20 15:38:32+00:00;#LearningInsights im Gespräch mit dem Pädagogen Peter Baumgartner, Linz, Autor des Beitrags: Bildung kann man nicht… https://t.co/iliptBDhHm;None
1241019376792473605;2020-03-20 15:10:51+00:00;"Gestaltungsprinzip ""Play"" für Kreatives Lernen. Meine Interpretation - insb. Just-do-it-Mentalität -  im Gespräch m… https://t.co/SO9wLLOx4z";None
1240959523281649664;2020-03-20 11:13:00+00:00;Wann hört das auf, mit dem exponentiellen Wachstum #Covid_19 ? Minutenkurze Mathe-Lektion, Video ab Min 3:30. Gut z… https://t.co/eMxLVoTm3Z;None
1240943228523892738;2020-03-20 10:08:15+00:00;Geduldige, aber eigentlich bittere, Erfahrung an der ETH: Mut und Einsatz für innovativen - UND lernwirksamerem - U… https://t.co/mRSeWp5VOo;None
1237755597703000064;2020-03-11 15:01:45+00:00;Besser zu Hause arbeiten - nicht C-swegen, sondern mein Büro gerade mitten im Baustellenbetrieb, fühlt sich auch ri… https://t.co/m5tuOqHbRf;None
1237468521799581696;2020-03-10 20:01:01+00:00;"RT @vetter_anna: Weil ich hier ständig lese ""Jetzt heißts an die Menschen denken, nicht an die Wirtschaft!"":
""Die Wirtschaft"", das ist dein…";None
1237400563232448513;2020-03-10 15:30:58+00:00;Aufgezeichnetes HSG-Webinar: Corona-Krise CH-rechtliche Auswirkungen. Antworten auf viele Vertrags- und Arbeitsrech… https://t.co/jBMwiZGwFc;None
1237341640316071937;2020-03-10 11:36:50+00:00;Wer Netflix-Episoden gerne in Serie schaut, kann das auch auf #LearningInsights tun. Neu im letzten Monat - mehrere… https://t.co/Abk2jN9q2e;None
1237008903164100608;2020-03-09 13:34:39+00:00;"Da ich neulich in unserer Lehrveranstaltung das Modul ""Data Visualization &amp; Data Storytelling"" hatte: Hier Anschauu… https://t.co/wMTwIEfYdq";None
1236383184369090562;2020-03-07 20:08:16+00:00;@thescopecom schreibt über ihre Kommunikation: ... schrieben wir vergangene Woche jede Webseite/Blogpost von Du wie… https://t.co/v9mhxAFMk5;None
1235522162443849728;2020-03-05 11:06:53+00:00;"Heute im @Handelszeitung Special ""Digital Innovation"" ein Kurzinterview zu unserer Innovation-Culture-Forschung - S… https://t.co/UNweRumXPg";None
1233874563869618178;2020-02-29 21:59:54+00:00;RT @BBCHoseinSharif: Do not underestimate Iranians’ sense of humour... even in the face of #COVID2019 amazing work by Iranian comedian Dani…;None
1232967799192064000;2020-02-27 09:56:45+00:00;Unsere Top-Jury https://t.co/5p5T4G73v2 freut sich schon auf die weiteren Mobile und IoT-Einreichungen! https://t.co/IyEWtInxPE;None
1232415965297758210;2020-02-25 21:23:57+00:00;@lress Danke - wirklich guter Artikel. Kein Grund zur Hysterie - aber doch beunruhigend, dass Menschen mittleren Al… https://t.co/3KF2tJcW9x;1232382734665908226
1232415278711148545;2020-02-25 21:21:14+00:00;"RT @lress: Warum gefährlich?
- unbekannte Risikogruppen
- noch keine gezielt wirkende Medikamente
- fehlende Herdenimmunität
lohnt sich zu…";None
1230826449243901953;2020-02-21 12:07:47+00:00;Was ist mit Resniks 4 P’s - Creativity through Projects, Passion, Peers, and Play - gemeint? #LearningInsights Ich… https://t.co/o21RUUKPOV;None
1230816039690293248;2020-02-21 11:26:25+00:00;@BasantaEPThapa Ja, mit dem Link darf man bearbeiten (sollte ohne Anmeldung funktionieren): https://t.co/LQELwNSKhn;1230812956474126336
1230810959670906881;2020-02-21 11:06:14+00:00;Digitalisierung auf Deutsch und in Wortschönheiten: Nach Jan-Pause wieder mal eine Kolumne geschrieben:… https://t.co/D2TqkTBUyb;None
1226117926727692288;2020-02-08 12:17:48+00:00;Kundenerwartungen ändern schnell: Eben im @thescopecom NL gelesen: «Eine Website ohne Live-Chat ist wie ein Geschäf… https://t.co/Z6YLpisGri;None
1224368174491209735;2020-02-03 16:24:55+00:00;Ist das geläufiger Fachjargon beim Tanz? In der Stückeinführung zum Ballettabend spricht der Dramaturg von den Tänz… https://t.co/7Rhm6TQCDd;None
1224368174491209735;2020-02-03 16:24:55+00:00;Ist das geläufiger Fachjargon beim Tanz? In der Stückeinführung zum Ballettabend spricht der Dramaturg von den Tänz… https://t.co/7Rhm6TQCDd;None
1224243583823335426;2020-02-03 08:09:50+00:00;Zu Kompetenzentwicklung in Unternehmen über formale Formate hinaus: #LearningInsights im Gespräch mit der Leiterin… https://t.co/I7ICZyzoqH;None
1223895073106071554;2020-02-02 09:04:58+00:00;@sms2sms @OpenDataZH @statistik_zh @OpenDataBS @bfh_wirtschaft @BeatEstermann @CH_Bundesarchiv Lieber Stefan, ja -… https://t.co/hjoEzmVR4x;1223176520656736256
1223894836631216128;2020-02-02 09:04:02+00:00;RT @sms2sms: @OpenDataZH @statistik_zh @OpenDataBS @bfh_wirtschaft @BeatEstermann @CH_Bundesarchiv gibts den 5er als pdf? würz gerne bei mi…;None
1223894242034159617;2020-02-02 09:01:40+00:00;Von alten Gewohnheiten + Werten verabschieden! Die Art der Ausbildung im allseits geschätzten dualen Berufsausbildu… https://t.co/KRQOLKmI9p;None
1222225899589980160;2020-01-28 18:32:16+00:00;School@learntec Forum hat sich gelohnt. @smartfeld: Wenn uns jemand mit der Digital Entrepreneurship Werkstatt buch… https://t.co/ru7xXCKNfb;None
1222203230882533381;2020-01-28 17:02:12+00:00;"Thanks Ajit, expert in AI/ML &amp; IoT as well as in mobile solutions in our award jury: for letting your community kno… https://t.co/ovtezRQ7gP";None
1222197831202693130;2020-01-28 16:40:44+00:00;Your business best practice solution - either (Smart) IoT, or mobile app - can also be submitted for the award jury… https://t.co/9s3cAR2LcJ;None
1222078438712008704;2020-01-28 08:46:19+00:00;Perfektes Schmuddelwetter, um den Tag in Messehallen zu verbringen. Wir mit #smartfeld Digital Entrepreneurship Wer… https://t.co/52j7rMfi4P;None
1220439197712027650;2020-01-23 20:12:34+00:00;Am WEF vorgestellt. OECD Studie zu Berufswünschen von Teenagern: Digitalsierung darin nicht zu erkennen. FAZ titelt… https://t.co/H4kQTfh7bG;None
1219211758298128384;2020-01-20 10:55:09+00:00;Das auszufüllen ist schon durchs Nachdenken darüber ein Gewinn. Es hat ein Freitextfeld in der wirklich kurzen Umfr… https://t.co/B3rdv61L7W;None
1219201000092917762;2020-01-20 10:12:24+00:00;Als Führungskraft den Mitarbeitenden Jobcrafting ermöglichen - ist das nicht die beste Weiterbildung? (Was man neu… https://t.co/SYykLukFUf;None
1219200412894539777;2020-01-20 10:10:04+00:00;RT @hrtoday_ch: Bloggerin @barbarajosef über Job Crafting und wie es das (Berufs-)Leben verändern kann: https://t.co/T2DaxuHwbE #HRTodayBlo…;None
1218095676351008771;2020-01-17 09:00:15+00:00;Ortsbedingt fällt die Session-Intro-Folie blumig aus: Doktorand Arne Grüttner präsentierte auf einer Intl. Informat… https://t.co/BWkfBsbkj7;None
1217777705581711360;2020-01-16 11:56:44+00:00;Warum in die Strandferne schweifen? Die Sonne scheint so nah! #myaletschmoment #daycatcher #inlovewithswitzerland.… https://t.co/N5n3aLo3oT;None
1217198507955773441;2020-01-14 21:35:13+00:00;"Social Media befeuern zwar Fake-News, sie können aber auch Real Truths ans Tageslicht bringen - Crowdsourcing &amp; Ope… https://t.co/nyZAmh9WWl";None
1215383004748619776;2020-01-09 21:21:03+00:00;Bei uns heute im Posteingang: Manuell - bestimmt liebevoll- frankiertes Paket. Ein Hingucker. https://t.co/WPnHdS93fv;None
